place_id,offer,name,category,locality,phone,maps_url,social_url,website_status,rating,review_count,score,grade,status,mockup_url,date_found,date_contacted,next_action_date,notes
ChIJuwBBkOcRSUcRBBJu3hYxzBM,A,SERVICE AUTO PROFESSIONAL & QUICK,dezmembrari auto,Capusu Mare,0743 505 425,https://maps.google.com/?cid=1426569156260401668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.3,7,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJ96IIaolnSEcR-x6tLSVxDJ0,A,SC AUTOPARTS SRL,dezmembrari auto,Aghiresu,0755 543 608,https://maps.google.com/?cid=11316544368169262843&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.3,10,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJn88sytgbSUcRe4OukEAwqnc,A,Vulcanizare Mobila Cluj-Gilău Non-Stop,service auto,Gilau,0740 293 380,https://maps.google.com/?cid=8622757490417632123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,76,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJJ1dzSWsbSUcRath8oRbrJuw,A,Dimar Import-Export,service auto,Gilau,0748 299 389,https://maps.google.com/?cid=17016546724497119338&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.9,44,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJ-Qg0PNobSUcRQzdVAP3MvQc,A,AutoGiro,service auto,Gilau,0743 022 801,https://maps.google.com/?cid=557827315868186435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.8,6,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJ96oHjq0aSUcRtS1C2uxpXxk,A,Service Șerban,service auto,Gilau,0744 931 111,https://maps.google.com/?cid=1828296439730679221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.9,323,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJMZUq-CgQSUcRc_31lGGv-qQ,A,Nick's Garage,service auto,Floresti Cluj,0751 095 791,https://maps.google.com/?cid=11888007000043683187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.3,195,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJJ6JcRjAPSUcRuSa1jRTNZ7g,A,Atelier Auto (ADI),service auto,Floresti Cluj,0745 093 904,https://maps.google.com/?cid=13287814713740437177&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.8,45,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJ5yQV4AQPSUcRPvqEfM8uB50,A,VDI Service Auto Florești,service auto,Floresti Cluj,0727 973 387,https://maps.google.com/?cid=11315064057473858110&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.6,26,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJ55bn3KwPSUcReSBYu-sAEas,A,Vroom Auto Repair,service auto,Floresti Cluj,0770 687 540,https://maps.google.com/?cid=12326634667550187641&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.7,28,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJB_7RUAAPSUcRR5iwfA3N0JU,A,Electrician AUTO,service auto,Floresti Cluj,0743 086 836,https://maps.google.com/?cid=10795353764617295943&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,5,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJ696pCwARSUcRPWc8NngpuLc,A,ERA Service Auto,service auto,Floresti Cluj,0748 087 037,https://maps.google.com/?cid=13238376700938315581&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.5,16,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJlWJAvecOSUcR2KLu66P8-xw,A,Service Esapamente,service auto,Baciu Cluj,0742 183 209,https://maps.google.com/?cid=2088540633184510680&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.7,321,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJ-4qXWtkPSUcRTqUj3ZfZR4g,A,Polish Garage,service auto,Baciu Cluj,0721 017 834,https://maps.google.com/?cid=9820056758778045774&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,42,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJC25O-j0PSUcRFvV1uVu2QSY,A,Mese Anvelope,service auto,Baciu Cluj,0745 204 513,https://maps.google.com/?cid=2756684951997248790&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.5,244,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJG7vMXVYPSUcRd6G5BY2Q8b0,A,Bimmer,service auto,Baciu Cluj,0740 640 218,https://maps.google.com/?cid=13686879677916488055&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.9,113,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJmQ9iDIwFSUcRGhuRJo_fPqs,A,Automeister Bifcom,service auto,Baciu Cluj,0724 565 690,https://maps.google.com/?cid=12339545834962098970&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.7,124,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJX_qq2d8PSUcRUBTA--sZWc0,A,Lexicar,service auto,Baciu Cluj,0762 833 977,https://maps.google.com/?cid=14796886552034153552&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.9,59,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJj1LHgegLSUcRx-SoT2YQ0PA,A,Metzedes,service auto,Apahida,0733 793 954,https://maps.google.com/?cid=17352387395867698375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,16,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJuyXe4x4PSUcROZSFC7BMPNE,A,Pop Vulcanizare mobila,service auto,Apahida,0771 298 457,https://maps.google.com/?cid=15077009971520836665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,21,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJk5IvAYB1SUcRjIwJpS13C2k,A,VULCANIZARE POP,service auto,Apahida,0745 535 014,https://maps.google.com/?cid=7569274636652350604&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,144,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJP0EEdgALSUcRujipR6rssT4,A,Vulcanizare Jucu de Mijloc,service auto,Jucu,0759 103 256,https://maps.google.com/?cid=4517652117320186042&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,13,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJf4syV9uhSUcRetky12fyzHM,A,Multimarca,service auto,Jucu,0727 544 348,https://maps.google.com/?cid=8344310737416673658&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.9,8,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJkVxMWAQMSUcRLaelV5u04kA,A,Sturimex Service,service auto,Jucu,0740 166 499,https://maps.google.com/?cid=4675497942447400749&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.7,757,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJ05o_8Cu_SUcRTLAa8BY46qM,A,DEZ AUTO TRUCK SRL,service auto,Jucu,0748 534 022,https://maps.google.com/?cid=11811314643901263948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.8,12,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJC9J6EV0JSUcRqsTHrEryXII,A,Gramin Auto,service auto,Jucu,0748 824 886,https://maps.google.com/?cid=9393649325328286890&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.7,25,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJoWv321vHSUcRr3C32F2QWUA,A,C & V Autoparc,service auto,Dej,0760 744 894,https://maps.google.com/?cid=4636896024096895151&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.facebook.com/profile.php?id=100063627361122,social_only,3.9,12,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJXxCEw0JmSUcRcTY2A3AWdoE,A,Service Auto Vadim,service auto,Turda,0745 707 707,https://maps.google.com/?cid=9328668348490593905&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.6,88,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJrWEX0bdnSUcRdjvt2jQU3CY,A,Electronic Auto Turda,service auto,Turda,0745 577 816,https://maps.google.com/?cid=2800135285561441142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,73,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJFdn5QABpSUcR6OQyFd3SxxA,A,Advanced Auto Repair,service auto,Turda,0763 255 889,https://maps.google.com/?cid=1209166871957529832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,12,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJeaEEHcBnSUcRStD8r2EzaJs,A,Linia Can Start Stop,service auto,Turda,0771 390 526,https://maps.google.com/?cid=11198256968114163786&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,71,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJD03x3kxnSUcRUIXR1QzTpwE,A,Autovalera Service,service auto,Turda,0757 298 500,https://maps.google.com/?cid=119295967228953936&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.6,54,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJnZJCQt1pSUcRVjAJjsYVzl8,A,AWB ELECTRO-SERVICE AUTO,service auto,Turda,0744 780 280,https://maps.google.com/?cid=6903479221336223830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.8,10,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJw6CQJD9pSUcRXGjICO0RG44,A,ITP TURDA Xavis Service,service auto,Turda,0737 017 770,https://maps.google.com/?cid=10239797887509227612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.7,31,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJbb9cGLhoSUcRdl5UU6wB4Q4,A,Dacia Service Automobile Turda,service auto,Turda,0748 887 333,https://maps.google.com/?cid=1072140025934929526&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.8,930,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJc3rTOf5nSUcRzFzT6JPhJQI,A,Ștefdan Comimpex,service auto,Campia Turzii,0742 540 044,https://maps.google.com/?cid=154777787596758220&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.9,17,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJXQ13QABnSUcRp6dqepE5QCE,A,Service Eurocuantic,service auto,Campia Turzii,0759 670 831,https://maps.google.com/?cid=2395978298747955111&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.5,8,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJz4ZrM8hmSUcRhVG6yNe7n-Q,A,Călinserv,service auto,Campia Turzii,0753 662 550,https://maps.google.com/?cid=16474092497404580229&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.5,60,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJOYKSvZVmSUcRDtnifhx4FEE,A,Vulcanizare Prodim 2004,service auto,Campia Turzii,0740 254 267,https://maps.google.com/?cid=4689505175782742286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.7,103,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJNYVyezdnSUcRey4lGzeCPxk,A,Wuw Autotehnic Expert,service auto,Campia Turzii,0758 088 281,https://maps.google.com/?cid=1819315947671203451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,17,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJG4TKNepnSUcR3kQl-wS2aZU,A,ITP Campia Turzii,service auto,Campia Turzii,0743 116 434,https://maps.google.com/?cid=10766336516715529438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.9,20,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJcTY67adnSUcR-X4BOif_YeU,A,Marauto Body Shop,service auto,Campia Turzii,0787 643 488,https://maps.google.com/?cid=16528772651368414969&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.6,32,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJLX9JEQBnSUcRG8_dclDmw0M,A,BMW Service Nicu Dobre,service auto,Campia Turzii,0744 886 443,https://maps.google.com/?cid=4882999654198660891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,5,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJSX7iZzANSUcRXUntIPCAso0,A,Sky Auto,service auto,Iara Cluj,0733 046 211,https://maps.google.com/?cid=10210365074035263837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.6,86,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJ-w1_RwAPSUcRpc3ONQhF__M,A,Patrimek Service Auto,service auto,Iara Cluj,0749 016 699,https://maps.google.com/?cid=17581847371842506149&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,67,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJLVmE94cQSUcRpqmt1bBg-UY,A,Q-Service David Car,service auto,Savadisla,0744 188 410,https://maps.google.com/?cid=5114225164471347622&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.4,130,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJPynYeX4NSUcRUbt0MgM1z50,A,Auto N&G Service,service auto,Savadisla,0745 634 264,https://maps.google.com/?cid=11371365871981476689&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,25,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJoXuizCEDSUcRhFeDP2LmRTw,A,ROBI SERVICE S.R.L.,service auto,Capusu Mare,0752 960 532,https://maps.google.com/?cid=4343130725315467140&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,5,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJg7O2qSMbSUcReWplMsz33FU,A,TRF KAR SERVICE,service auto,Capusu Mare,0732 588 087,https://maps.google.com/?cid=6187092444491115129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.9,33,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJEQJXR1IPSUcR5vTzrTSzzmU,A,Fresh Auto,service auto,Aghiresu,0759 851 032,https://maps.google.com/?cid=7335997881871234278&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.6,11,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJU0KkRQEJSUcRrJK_XsH0o3k,A,Vulcanizare Chinteni Mgy Tire Change,service auto,Chinteni,0740 544 018,https://maps.google.com/?cid=8765118411148595884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,80,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJPZ4G6wUJSUcRjI6JoyMnnjE,A,Vulcanizare Chinteni,service auto,Chinteni,0745 605 671,https://maps.google.com/?cid=3575338188199792268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.6,38,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJr-eVJssLSUcRz9qDIiR69eo,A,Napoval Service Auto,service auto,Chinteni,0741 350 950,https://maps.google.com/?cid=16930572669785725647&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.6,9,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJOR1hYKoNSUcR_o4FnO0bEQA,A,Vulcanizare BEN,service auto,Feleacu,0749 153 561,https://maps.google.com/?cid=4815781942890238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.3,47,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJ0xkJdBkPSUcRd4FCjHabal0,A,Vulcanizare Auto Floresti - NextWheel,vulcanizare,Gilau,0740 605 149,https://maps.google.com/?cid=6731363526520242551&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.9,170,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJi_B3TnoOSUcROqNBHb-oHCc,A,Kimera,vulcanizare,Gilau,0773 917 981,https://maps.google.com/?cid=2818313005610148666&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.5,70,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJKRPC5K8RSUcRx8VSzLsRmrM,A,vulcanizare&service21,vulcanizare,Floresti Cluj,0770 795 928,https://maps.google.com/?cid=12941675977487074759&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.7,149,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJv1LtowIPSUcRpO-5LEEh_-I,A,Vulcanizare Auto,vulcanizare,Floresti Cluj,0756 204 800,https://maps.google.com/?cid=16356828935439904676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,14,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJBf-jfnIRSUcRgGSUab2lOkw,A,Pro Wheels Service,vulcanizare,Floresti Cluj,0741 611 616,https://maps.google.com/?cid=5492884928470475904&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.9,48,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJ4534VAAPSUcR-8ga066Fap4,A,"Spalatorie AutoSic, Detailing auto, vulcanizare și echilibrare",vulcanizare,Floresti Cluj,0745 075 391,https://maps.google.com/?cid=11415083191436495099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.6,17,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJp957eTZ1SUcR6P1JLYr2EnQ,A,Fensu,vulcanizare,Apahida,0752 928 113,https://maps.google.com/?cid=8364018531306175976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,8,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJw8ephxYLSUcRUB3Vfsyd6Qk,A,Vulcanizare Sannicoara,vulcanizare,Apahida,0743 663 382,https://maps.google.com/?cid=714275517541719376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.6,44,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJ99JP9idmSUcRrQEUyA2NimI,A,"VULCANIZARE & SERVICE ROȚI ""RIOLA IMPEX"" partener NEXXON",vulcanizare,Turda,0264 313 064,https://maps.google.com/?cid=7100642852833853869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.5,192,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJ0X5QmVtnSUcRhOrH9MoBTkg,A,Vulcanizare Auto,vulcanizare,Turda,0741 983 672,https://maps.google.com/?cid=5210103790116006532&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,4.9,44,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
ChIJJ8t_Qy5pSUcRHmQgkhNINyk,A,Vulcanizare Auto Mobila Turda,vulcanizare,Turda,0746 906 649,https://maps.google.com/?cid=2969921728167306270&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,none,5,8,9,A,NEW,,2026-08-13,,,"Extra A-lead from 2026-08-13 scan, held for a future week (WIP cap = 3 builds/week)."
